2007-12-31 23:00:00  20  2
   -1.0    3.000000
   -5.0    0.000000
   -8.0    1.000000
  -10.0    1.000000
  -14.0    0.000000
  -20.0    3.000000
  -25.0    0.000000
  -30.0    0.000000
  -35.0    1.000000
  -36.0    0.000000
  -37.0    0.000000
  -45.0    1.000000
  -60.0    0.000000
  -80.0    1.000000
 -100.0    1.000000
 -120.0    1.000000
 -150.0    1.000000
 -175.0    0.000000
 -200.0    1.000000
 -300.0    0.000000
2008-01-01 00:00:00  20  2
   -1.0    3.000000
